"id","lat","lng","intensity","created_at","user_id","topic_id","stance","location"
25244,45.4503448830029,-75.4849397199327,35,2025-10-04 16:05:03.282,"9bc37f5e-4b43-458e-9313-80032a9ac9df","49",No,POINT (-75.4849397199327 45.4503448830029)
25245,45.4503448830029,-75.4849397199327,35,2025-10-04 16:12:13.836,"9bc37f5e-4b43-458e-9313-80032a9ac9df","48",Yes,POINT (-75.4849397199327 45.4503448830029)
25246,45.4503448830029,-75.4849397199327,35,2025-10-04 16:12:33.160,"9bc37f5e-4b43-458e-9313-80032a9ac9df","49",Yes+,POINT (-75.4849397199327 45.4503448830029)
25247,45.4503448830029,-75.4849397199327,35,2025-10-04 16:15:14.704,"9bc37f5e-4b43-458e-9313-80032a9ac9df","37",Yes,POINT (-75.4849397199327 45.4503448830029)
25248,45.4503448830029,-75.4849397199327,35,2025-10-04 16:35:20.011,"9bc37f5e-4b43-458e-9313-80032a9ac9df","50",Yes,POINT (-75.4849397199327 45.4503448830029)
25249,45.4503448830029,-75.4849397199327,35,2025-10-04 16:46:58.416,"9bc37f5e-4b43-458e-9313-80032a9ac9df","51",Yes,POINT (-75.4849397199327 45.4503448830029)
25250,45.4503448830029,-75.4849397199327,35,2025-10-04 16:47:14.361,"9bc37f5e-4b43-458e-9313-80032a9ac9df","52",Yes,POINT (-75.4849397199327 45.4503448830029)
25251,45.4503448830029,-75.4849397199327,35,2025-10-07 22:31:42.540,"9bc37f5e-4b43-458e-9313-80032a9ac9df","53",Yes+,POINT (-75.4849397199327 45.4503448830029)
25252,45.4503448830029,-75.4849397199327,35,2025-10-07 22:33:07.514,"9bc37f5e-4b43-458e-9313-80032a9ac9df","53",Neutral,POINT (-75.4849397199327 45.4503448830029)
25253,45.4503448830029,-75.4849397199327,35,2025-10-07 22:33:10.048,"9bc37f5e-4b43-458e-9313-80032a9ac9df","53",-No,POINT (-75.4849397199327 45.4503448830029)
25254,45.4503448830029,-75.4849397199327,35,2025-10-07 22:33:12.930,"9bc37f5e-4b43-458e-9313-80032a9ac9df","53",Yes,POINT (-75.4849397199327 45.4503448830029)
25255,45.4503448830029,-75.4849397199327,35,2025-10-07 22:33:40.519,"9bc37f5e-4b43-458e-9313-80032a9ac9df","54",Neutral,POINT (-75.4849397199327 45.4503448830029)
25256,45.4503448830029,-75.4849397199327,35,2025-10-07 22:34:08.360,"9bc37f5e-4b43-458e-9313-80032a9ac9df","55",Yes+,POINT (-75.4849397199327 45.4503448830029)
25257,45.4502903809139,-75.4849372651112,35,2025-10-09 20:23:37.342,"15dfa700-b185-4137-b46d-dd2a8889f922","53",-No,POINT (-75.4849372651112 45.4502903809139)
25258,45.4502903809139,-75.4849372651112,35,2025-10-09 20:23:39.535,"15dfa700-b185-4137-b46d-dd2a8889f922","53",Yes+,POINT (-75.4849372651112 45.4502903809139)
25259,45.4502903809139,-75.4849372651112,35,2025-10-09 20:23:45.605,"15dfa700-b185-4137-b46d-dd2a8889f922","53",Yes,POINT (-75.4849372651112 45.4502903809139)
25260,45.4502903809139,-75.4849372651112,35,2025-10-10 16:42:20.480,"15dfa700-b185-4137-b46d-dd2a8889f922","52",-No,POINT (-75.4849372651112 45.4502903809139)
25261,45.4502903809139,-75.4849372651112,35,2025-10-10 16:42:27.814,"15dfa700-b185-4137-b46d-dd2a8889f922","52",Neutral,POINT (-75.4849372651112 45.4502903809139)
